Paper ID,Section,Paragraph ID,Line ID,News URL,News ID,DOI,id,Paper Context,News Context,Paper Finding,News Finding,Matching?,Similarity score,Notes,text
11241851.0,Discussion,16.0,5.0,http://www.sciencedaily.com/releases/2014/07/140728162337.htm?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sciencedaily+%28Latest+Science+News+--+ScienceDaily%29,12.0,10.1001/jamapediatrics.2014.774,239,"The initial design of our tool included frequency screening questions and assessment questions selected from previously validated tools. However, we found that frequency screening questions alone resulted in similar psychometric properties as the full-length tool. Despite recommendations for universal screening as part of routine adolescent health care, self-reported screening rates as reported by physicians were very low in a study by Millstein and Marcell.","Sensitivity and specificity were 100% and 84% for identifying non-tobacco substance use, 90% and 94% for substance use disorders, 100% and 94% for severe SUD, and 75% and 98% for nicotine dependence. No significant differences were found in sensitivity or specificity between the full tool and the frequency-only questions. ""Our findings suggest that frequency screening questions are also a valid and efficient means of triaging alcohol and drug use into clinically meaningful risk levels in adolescents,"" researchers noted.","However, we found that frequency screening questions alone resulted in similar psychometric properties as the full-length tool.","""Our findings suggest that frequency screening questions are also a valid and efficient means of triaging alcohol and drug use into clinically meaningful risk levels in adolescents,"" researchers noted.",False,0.5725920796,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Sensitivity and specificity were 100% and 84% for identifying non-tobacco substance use, 90% and 94% for substance use disorders, 100% and 94% for severe SUD, and 75% and 98% for nicotine dependence. No significant differences were found in sensitivity or specificity between the full tool and the frequency-only questions. ""Our findings suggest that frequency screening questions are also a valid and efficient means of triaging alcohol and drug use into clinically meaningful risk levels in adolescents,"" researchers noted."">""Our findings suggest that frequency screening questions are also a valid and efficient means of triaging alcohol and drug use into clinically meaningful risk levels in adolescents,"" researchers noted.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""The initial design of our tool included frequency screening questions and assessment questions selected from previously validated tools. However, we found that frequency screening questions alone resulted in similar psychometric properties as the full-length tool. Despite recommendations for universal screening as part of routine adolescent health care, self-reported screening rates as reported by physicians were very low in a study by Millstein and Marcell."">However, we found that frequency screening questions alone resulted in similar psychometric properties as the full-length tool.</span>'}"
46790116.0,Discussion,22.0,0.0,http://ct.moreover.com/?a=33045682278&p=1pl&v=1&x=4vX-pwJzjGALNXt87AU0KA,7.0,10.1073/pnas.1716561115,240,"Increasing age was associated with a significant decrease in shedding in the NP swab; however, age was not associated with aerosol shedding. We recovered infectious influenza virus from 52 samples of fine aerosols collected from exhaled breath and spontaneous coughs produced by 142 cases of symptomatic influenza infection during 218 clinic visits. Finding infectious virus in 39% of fine-aerosol samples collected during 30 min of normal tidal breathing in a large community-based study of confirmed influenza infection clearly establishes that a significant fraction of influenza cases routinely shed infectious virus, not merely detectable RNA, into aerosol particles small enough to remain suspended in air and present a risk for airborne transmission.","""So when someone is coming down with influenza, they should go home and not remain in the workplace and infect others."" In fact, nearly half (48 percent) of the airborne samples captured in the air around flu patients who were just breathing -- not coughing or sneezing -- contained detectable influenza virus, the researchers noted. What's more, when patients did sneeze, that didn't seem to add much to the viral count in the samples, Milton's group added.",We recovered infectious influenza virus from 52 samples of fine aerosols collected from exhaled breath and spontaneous coughs produced by 142 cases of symptomatic influenza infection during 218 clinic visits.,"In fact, nearly half (48 percent) of the airborne samples captured in the air around flu patients who were just breathing -- not coughing or sneezing -- contained detectable influenza virus, the researchers noted.",False,0.5725131035,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""""So when someone is coming down with influenza, they should go home and not remain in the workplace and infect others."" In fact, nearly half (48 percent) of the airborne samples captured in the air around flu patients who were just breathing -- not coughing or sneezing -- contained detectable influenza virus, the researchers noted. What\'s more, when patients did sneeze, that didn\'t seem to add much to the viral count in the samples, Milton\'s group added."">In fact, nearly half (48 percent) of the airborne samples captured in the air around flu patients who were just breathing -- not coughing or sneezing -- contained detectable influenza virus, the researchers noted.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Increasing age was associated with a significant decrease in shedding in the NP swab; however, age was not associated with aerosol shedding. We recovered infectious influenza virus from 52 samples of fine aerosols collected from exhaled breath and spontaneous coughs produced by 142 cases of symptomatic influenza infection during 218 clinic visits. Finding infectious virus in 39% of fine-aerosol samples collected during 30 min of normal tidal breathing in a large community-based study of confirmed influenza infection clearly establishes that a significant fraction of influenza cases routinely shed infectious virus, not merely detectable RNA, into aerosol particles small enough to remain suspended in air and present a risk for airborne transmission."">We recovered infectious influenza virus from 52 samples of fine aerosols collected from exhaled breath and spontaneous coughs produced by 142 cases of symptomatic influenza infection during 218 clinic visits.</span>'}"
20418809.0,Abstract,2.0,1.0,http://healthmedicinet.com/news/study-disputes-previous-theories-on-loss-of-muscle-stem-cells-and-aging/,17.0,10.1038/nm.3710,241,"Recent estimates indicate that up to one-third of elderly people suffer from frailty, characterized by a common set of symptoms including loss of muscle strength, increased fatigability, modest levels of physical activity and decreased body weight 1 . The close relationship between frailty and defects in the musculoskeletal system suggests sarcopenia is a crucial factor in the emergence of geriatric frailty, thus limiting the ability to perform activities of daily living and significantly increasing the risk of falling 6 . Numerous studies in humans and rodents report a strong correlation between the loss and dysfunction of satellite cells and sarcopenia 3,4 .","While degenerative conditions are expected to benefit from a stem cell-based therapy, this does not appear to be a viable approach for treating age-associated muscle wasting. Hopefully, our work will help to refocus aging muscle research on new therapeutic targets to effectively maintain muscle function and prevent frailty in the elderly.aEUR

Chris Fry, Ph.D., former postdoctoral fellow in PetersonaEUR(tm)s lab, and current assistant professor at the University of Texas Medical Branch, is first author of the study. He adds that aEURoethe loss of muscle mass and function was unaffected by the depletion of stem cells in our model.","The close relationship between frailty and defects in the musculoskeletal system suggests sarcopenia is a crucial factor in the emergence of geriatric frailty, thus limiting the ability to perform activities of daily living and significantly increasing the risk of falling 6 .","Hopefully, our work will help to refocus aging muscle research on new therapeutic targets to effectively maintain muscle function and prevent frailty in the elderly.aEUR

Chris Fry, Ph.D., former postdoctoral fellow in PetersonaEUR(tm)s lab, and current assistant professor at the University of Texas Medical Branch, is first author of the study.",False,0.5705370903,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""While degenerative conditions are expected to benefit from a stem cell-based therapy, this does not appear to be a viable approach for treating age-associated muscle wasting. Hopefully, our work will help to refocus aging muscle research on new therapeutic targets to effectively maintain muscle function and prevent frailty in the elderly.aEUR\n\nChris Fry, Ph.D., former postdoctoral fellow in PetersonaEUR(tm)s lab, and current assistant professor at the University of Texas Medical Branch, is first author of the study. He adds that aEURoethe loss of muscle mass and function was unaffected by the depletion of stem cells in our model."">Hopefully, our work will help to refocus aging muscle research on new therapeutic targets to effectively maintain muscle function and prevent frailty in the elderly.aEUR\n\nChris Fry, Ph.D., former postdoctoral fellow in PetersonaEUR(tm)s lab, and current assistant professor at the University of Texas Medical Branch, is first author of the study.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Recent estimates indicate that up to one-third of elderly people suffer from frailty, characterized by a common set of symptoms including loss of muscle strength, increased fatigability, modest levels of physical activity and decreased body weight 1 . The close relationship between frailty and defects in the musculoskeletal system suggests sarcopenia is a crucial factor in the emergence of geriatric frailty, thus limiting the ability to perform activities of daily living and significantly increasing the risk of falling 6 . Numerous studies in humans and rodents report a strong correlation between the loss and dysfunction of satellite cells and sarcopenia 3,4 ."">The close relationship between frailty and defects in the musculoskeletal system suggests sarcopenia is a crucial factor in the emergence of geriatric frailty, thus limiting the ability to perform activities of daily living and significantly increasing the risk of falling 6 .</span>'}"
205241027.0,Abstract,0.0,5.0,http://arstechnica.com/science/2014/11/black-hole-jets-how-do-they-work-magnets/,3.0,10.1038/nature13856,242,"Here we report an analysis of archival observations of a sample of blazars (quasars whose jets point towards Earth) that overcomes previous limitations. We find a clear correlation between jet power, as measured through the c-ray luminosity, and accretion luminosity, as measured by the broad emission lines, with the jet power dominating the disk luminosity, in agreement with numerical simulations . This implies that the magnetic field threading the black hole horizon reaches the maximum value sustainable by the accreting matter , where a and M are respectively the spin and mass of the black hole and B is the magnetic field at its horizon.","While this disk of accreting matter is incredibly bright on its own, the black hole has another source of light: jets erupt from the poles of the black hole, shooting particles at speeds approaching that of light. These jets are incredibly bright--possibly brighter than the accretion disk. It's not known for sure what causes the jets.","We find a clear correlation between jet power, as measured through the c-ray luminosity, and accretion luminosity, as measured by the broad emission lines, with the jet power dominating the disk luminosity, in agreement with numerical simulations .",These jets are incredibly bright--possibly brighter than the accretion disk.,True,0.5701287389,"Interesting one -- ""jet power dominating disk luminosity"" is very certain in the paper, vs ""possibly brighter than the accretion disk"" being uncertain in the news article","{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""While this disk of accreting matter is incredibly bright on its own, the black hole has another source of light: jets erupt from the poles of the black hole, shooting particles at speeds approaching that of light. These jets are incredibly bright--possibly brighter than the accretion disk. It\'s not known for sure what causes the jets."">These jets are incredibly bright--possibly brighter than the accretion disk.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Here we report an analysis of archival observations of a sample of blazars (quasars whose jets point towards Earth) that overcomes previous limitations. We find a clear correlation between jet power, as measured through the c-ray luminosity, and accretion luminosity, as measured by the broad emission lines, with the jet power dominating the disk luminosity, in agreement with numerical simulations . This implies that the magnetic field threading the black hole horizon reaches the maximum value sustainable by the accreting matter , where a and M are respectively the spin and mass of the black hole and B is the magnetic field at its horizon."">We find a clear correlation between jet power, as measured through the c-ray luminosity, and accretion luminosity, as measured by the broad emission lines, with the jet power dominating the disk luminosity, in agreement with numerical simulations .</span>'}"
3736983.0,DISCUSSION,20.0,1.0,http://ct.moreover.com/?a=33432260464&p=1pl&v=1&x=ZxLR17ps6B59vepbrsmGcw,5.0,10.1126/scirobotics.aar5438,243,HIL optimization holds promise to improve the performance of wearable robotic devices for a wide range of tasks. The presented method shows a substantial metabolic reduction and suggests the possibility of optimizing wearable devices using low-dimensional control parameterization. The short convergence time would enable researchers to apply this method to individualize control parameters during strenuous tasks or for people with limited physical strength or endurance.,"""This new method is an effective and fast way to optimize control parameter settings for assistive wearable devices,"" said Ye Ding, a postdoctoral fellow at SEAS and co-first author of the research. ""Using this method, we achieved a huge improvement in metabolic performance for the wearers of a hip extension assistive device."" When humans walk, we constantly tweak how we move to save energy (also known as metabolic cost).",The presented method shows a substantial metabolic reduction and suggests the possibility of optimizing wearable devices using low-dimensional control parameterization.,"""Using this method, we achieved a huge improvement in metabolic performance for the wearers of a hip extension assistive device.""",False,0.5674967766,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""""This new method is an effective and fast way to optimize control parameter settings for assistive wearable devices,"" said Ye Ding, a postdoctoral fellow at SEAS and co-first author of the research. ""Using this method, we achieved a huge improvement in metabolic performance for the wearers of a hip extension assistive device."" When humans walk, we constantly tweak how we move to save energy (also known as metabolic cost)."">""Using this method, we achieved a huge improvement in metabolic performance for the wearers of a hip extension assistive device.""</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""HIL optimization holds promise to improve the performance of wearable robotic devices for a wide range of tasks. The presented method shows a substantial metabolic reduction and suggests the possibility of optimizing wearable devices using low-dimensional control parameterization. The short convergence time would enable researchers to apply this method to individualize control parameters during strenuous tasks or for people with limited physical strength or endurance."">The presented method shows a substantial metabolic reduction and suggests the possibility of optimizing wearable devices using low-dimensional control parameterization.</span>'}"
13664281.0,Discussion,13.0,16.0,http://healthmedicinet.com/news/uci-researchers-discover-novel-mode-of-neurotransmitter-based-communication/,22.0,10.1038/s41467-018-04266-w,244,"It is also interesting to speculate a role for BHB activation of KCNQ2/3 channels in the anticonvulsant effects of the ketogenic diet, given that BHB is the first ketone body produced during fasting or ketogenic diets, and also in diabetic ketoacidosis. However, all these ideas require further testing in native brain tissue preparations before any firm conclusions can be drawn as to the precise physiological roles of M-current GABA sensitivity. Finally, as GABA and analogs, in particular GABOB (EC 50 of 0.12 µM), activate KCNQ2/3 channels with a greater potency (albeit lower efficacy) than retigabine and analogs, the new findings could point the way to alternative chemical spaces for therapeutic neuronal KCNQ activation.","""Additionally, our results demonstrate that certain KCNQ channels have the capacity to act as chemosensors of the extracellular neurotransmitter/metabolite landscape, which could enable M-channels to respond to the balance of these molecules and by doing so regulate cellular excitability over time."" KCNQ channels are present in both ancient and modern nervous systems and each responds to GABA differently. These channels are already targets for antiepileptic drugs, however, the first of these drugs was recently withdrawn due to unwanted off-target effects.","However, all these ideas require further testing in native brain tissue preparations before any firm conclusions can be drawn as to the precise physiological roles of M-current GABA sensitivity.",KCNQ channels are present in both ancient and modern nervous systems and each responds to GABA differently.,False,0.5649962425,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""""Additionally, our results demonstrate that certain KCNQ channels have the capacity to act as chemosensors of the extracellular neurotransmitter/metabolite landscape, which could enable M-channels to respond to the balance of these molecules and by doing so regulate cellular excitability over time."" KCNQ channels are present in both ancient and modern nervous systems and each responds to GABA differently. These channels are already targets for antiepileptic drugs, however, the first of these drugs was recently withdrawn due to unwanted off-target effects."">KCNQ channels are present in both ancient and modern nervous systems and each responds to GABA differently.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""It is also interesting to speculate a role for BHB activation of KCNQ2/3 channels in the anticonvulsant effects of the ketogenic diet, given that BHB is the first ketone body produced during fasting or ketogenic diets, and also in diabetic ketoacidosis. However, all these ideas require further testing in native brain tissue preparations before any firm conclusions can be drawn as to the precise physiological roles of M-current GABA sensitivity. Finally, as GABA and analogs, in particular GABOB (EC 50 of 0.12 µM), activate KCNQ2/3 channels with a greater potency (albeit lower efficacy) than retigabine and analogs, the new findings could point the way to alternative chemical spaces for therapeutic neuronal KCNQ activation."">However, all these ideas require further testing in native brain tissue preparations before any firm conclusions can be drawn as to the precise physiological roles of M-current GABA sensitivity.</span>'}"
29877485.0,Proof of concept,27.0,34.0,http://healthmedicinet.com/news/using-sunflower-or-olive-oil-on-babies-skin-can-damage-natural-defences/,8.0,10.2340/00015555-2279,245,(45) studies only recruited babies at high risk of developing AE. Application of particular defined oils to skin of newborn babies predisposed to a defective skin barrier and AE may have different effects to those with no genetic predisposition to develop a defective skin barrier and AE. Topical oils are routinely recommended to healthy newborn babies who have dry skin or for baby massage.,"There is no UK national guidance on neonatal skincare, although there is evidence from studies carried out in South Asia that sunflower oil has an anti-microbial effect which could benefit premature babies in developing countries. However in healthy babies in the UK, the Manchester researchers say that they cannot recommend the use of either sunflower or olive oil on babiesaEUR(tm) skin. Alison added: aEURoeWe need to do more research on this issue with different oils and also study possible links to eczema, but what is clear is that the current advice given to parents is not based on any evidence and until this is forthcoming the use of these two oils on new born baby skin should be avoided.aEUR

University of Manchester",Application of particular defined oils to skin of newborn babies predisposed to a defective skin barrier and AE may have different effects to those with no genetic predisposition to develop a defective skin barrier and AE.,"However in healthy babies in the UK, the Manchester researchers say that they cannot recommend the use of either sunflower or olive oil on babiesaEUR(tm) skin.",False,0.5584931374,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""There is no UK national guidance on neonatal skincare, although there is evidence from studies carried out in South Asia that sunflower oil has an anti-microbial effect which could benefit premature babies in developing countries. However in healthy babies in the UK, the Manchester researchers say that they cannot recommend the use of either sunflower or olive oil on babiesaEUR(tm) skin. Alison added: aEURoeWe need to do more research on this issue with different oils and also study possible links to eczema, but what is clear is that the current advice given to parents is not based on any evidence and until this is forthcoming the use of these two oils on new born baby skin should be avoided.aEUR\n\nUniversity of Manchester"">However in healthy babies in the UK, the Manchester researchers say that they cannot recommend the use of either sunflower or olive oil on babiesaEUR(tm) skin.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""(45) studies only recruited babies at high risk of developing AE. Application of particular defined oils to skin of newborn babies predisposed to a defective skin barrier and AE may have different effects to those with no genetic predisposition to develop a defective skin barrier and AE. Topical oils are routinely recommended to healthy newborn babies who have dry skin or for baby massage."">Application of particular defined oils to skin of newborn babies predisposed to a defective skin barrier and AE may have different effects to those with no genetic predisposition to develop a defective skin barrier and AE.</span>'}"
205148809.0,Discussion,15.0,6.0,http://healthmedicinet.com/news/increased-support-could-reduce-attrition-rates-among-general-surgery-residents/,12.0,10.1001/jamasurg.2017.2656,246,"Their findings taken with ours help point to the potential effect that liberal use of remediation can have on surgical trainee retention without negatively affecting a trainee's ability to complete general surgery residency. The wide range in 5-year attrition reported by programs (2.2% to 14.3%) was a surprising finding, as was the variability in program director response to the statement ""I feel that it is my responsibility as a program director to redirect residents who should not be surgeons."" The program director can strongly influence the educational structure, culture, and ""feel"" of a residency program.","Of those who failed to complete their general surgery training, 15 left during the first year of training; 34 during the second year, and 36 during the third year or later. Notably, the researchers found a nearly seven-fold difference between the training program with the lowest attrition rate, 2.2%, and the one with the highest rate, 14.3%, over the five-year period surveyed. In the programs with lower attrition rates, researchers found about one in five residents received some support or remediation to help ensure they would complete their general surgery training.","The wide range in 5-year attrition reported by programs (2.2% to 14.3%) was a surprising finding, as was the variability in program director response to the statement ""I feel that it is my responsibility as a program director to redirect residents who should not be surgeons.""","Notably, the researchers found a nearly seven-fold difference between the training program with the lowest attrition rate, 2.2%, and the one with the highest rate, 14.3%, over the five-year period surveyed.",True,0.5575115681,This is another one of the first ones that is very clearly talking about the same finding -- most of the other ones are still gray areas,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Of those who failed to complete their general surgery training, 15 left during the first year of training; 34 during the second year, and 36 during the third year or later. Notably, the researchers found a nearly seven-fold difference between the training program with the lowest attrition rate, 2.2%, and the one with the highest rate, 14.3%, over the five-year period surveyed. In the programs with lower attrition rates, researchers found about one in five residents received some support or remediation to help ensure they would complete their general surgery training."">Notably, the researchers found a nearly seven-fold difference between the training program with the lowest attrition rate, 2.2%, and the one with the highest rate, 14.3%, over the five-year period surveyed.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Their findings taken with ours help point to the potential effect that liberal use of remediation can have on surgical trainee retention without negatively affecting a trainee\'s ability to complete general surgery residency. The wide range in 5-year attrition reported by programs (2.2% to 14.3%) was a surprising finding, as was the variability in program director response to the statement ""I feel that it is my responsibility as a program director to redirect residents who should not be surgeons."" The program director can strongly influence the educational structure, culture, and ""feel"" of a residency program."">The wide range in 5-year attrition reported by programs (2.2% to 14.3%) was a surprising finding, as was the variability in program director response to the statement ""I feel that it is my responsibility as a program director to redirect residents who should not be surgeons.""</span>'}"
6981960.0,DISCUSSION,19.0,0.0,http://www.scientificamerican.com/article/ultracold-resistant-chemical-on-titan-could-allow-it-to-harbor-life/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+ScientificAmerican-News+%28Content%3A+News%29,18.0,10.1126/sciadv.1400067,247,"Despite the huge difference in temperatures between cryogenic azotosomes and room temperature terrestrial liposomes, which would make almost any molecular structure rigid, they exhibit surprisingly and excitingly similar responses to mechanical stress. On the basis of our criteria of thermodynamic stability, or at least metastability, the azotosome appears to be a realizable cryogenic membrane. Starting from all the known molecular components in the atmosphere of such a world, Titan, we were able to select a couple of candidate molecules that were capable of exhibiting properties that appear to be important for vesicle formation.","The simulated azotosomes at Titanian temperature were just as stretchable as liposomes at Earth temperatures. Because flexibility and the ability to withstand poking and twisting are crucial for evolving complex cellular behavior, azotosomes could potentially be a very useful structure for hypothetical alien life in ethane-methane seas and lakes such as those on Titan. This study demonstrates that ""at least in a computer simulation, one can build structures of a size and geometry [roughly] equivalent to the containers that were on the Earth when life began,"" says planetary physicist and study co-author Jonathan Lunine.","On the basis of our criteria of thermodynamic stability, or at least metastability, the azotosome appears to be a realizable cryogenic membrane.","Because flexibility and the ability to withstand poking and twisting are crucial for evolving complex cellular behavior, azotosomes could potentially be a very useful structure for hypothetical alien life in ethane-methane seas and lakes such as those on Titan.",False,0.5568397045,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""The simulated azotosomes at Titanian temperature were just as stretchable as liposomes at Earth temperatures. Because flexibility and the ability to withstand poking and twisting are crucial for evolving complex cellular behavior, azotosomes could potentially be a very useful structure for hypothetical alien life in ethane-methane seas and lakes such as those on Titan. This study demonstrates that ""at least in a computer simulation, one can build structures of a size and geometry [roughly] equivalent to the containers that were on the Earth when life began,"" says planetary physicist and study co-author Jonathan Lunine."">Because flexibility and the ability to withstand poking and twisting are crucial for evolving complex cellular behavior, azotosomes could potentially be a very useful structure for hypothetical alien life in ethane-methane seas and lakes such as those on Titan.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Despite the huge difference in temperatures between cryogenic azotosomes and room temperature terrestrial liposomes, which would make almost any molecular structure rigid, they exhibit surprisingly and excitingly similar responses to mechanical stress. On the basis of our criteria of thermodynamic stability, or at least metastability, the azotosome appears to be a realizable cryogenic membrane. Starting from all the known molecular components in the atmosphere of such a world, Titan, we were able to select a couple of candidate molecules that were capable of exhibiting properties that appear to be important for vesicle formation."">On the basis of our criteria of thermodynamic stability, or at least metastability, the azotosome appears to be a realizable cryogenic membrane.</span>'}"
7748227.0,Sleep deprivation does not compromise forced navigation learning,18.0,4.0,http://www.scientificamerican.com/article.cfm?id=the-buzzz-sleepy-honeybee,15.0,10.1242/jeb.075499,248,"Fig.6 shows that control bees and sleep-deprived bees did not differ with respect to their flight times when returning from the unexpected release site to the hive. Furthermore, we evaluated the probability of bees returning from the release site to the hive and found no difference in the return rate between these two groups. These results indicate that neither motivation to navigate back to the hive nor navigational performance is compromised after sleep deprivation the night before.","""This suggests that there are forms of learning that seem to be totally independent of sleep,"" Menzel says. The scientists observed, however, a significant and obvious difference when bees were brought to the new spot for a second day. This time, bees that had slept well found their way home faster and fewer got lost along the way than on the previous day.","Furthermore, we evaluated the probability of bees returning from the release site to the hive and found no difference in the return rate between these two groups.","The scientists observed, however, a significant and obvious difference when bees were brought to the new spot for a second day.",False,0.5538979769,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""""This suggests that there are forms of learning that seem to be totally independent of sleep,"" Menzel says. The scientists observed, however, a significant and obvious difference when bees were brought to the new spot for a second day. This time, bees that had slept well found their way home faster and fewer got lost along the way than on the previous day."">The scientists observed, however, a significant and obvious difference when bees were brought to the new spot for a second day.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Fig.\uf0206 shows that control bees and sleep-deprived bees did not differ with respect to their flight times when returning from the unexpected release site to the hive. Furthermore, we evaluated the probability of bees returning from the release site to the hive and found no difference in the return rate between these two groups. These results indicate that neither motivation to navigate back to the hive nor navigational performance is compromised after sleep deprivation the night before."">Furthermore, we evaluated the probability of bees returning from the release site to the hive and found no difference in the return rate between these two groups.</span>'}"
10609971.0,Abstract,1.0,0.0,http://healthmedicinet.com/news/older-adults-brain-processing-contributes-to-diminished-speech-comprehension-even-with-normal-hearing/,28.0,10.1152/jn.00373.2016,249,"ABSTRACT The ability to understand speech is significantly degraded by aging, particularly in noisy 14 environments. One way that older adults cope with this hearing difficulty is through the use of","Since being able to see as well as hear someone speaking helps with speech processing, it's a good idea to look directly at older adults and make sure you have their attention before talking with them. ""The older brain just drops part of the speech signal, even if the ears captured it all just fine,"" said Simon. ""When someone can see you speaking, instead of only hearing you, their visual system can sometimes make up for that loss.""","The ability to understand speech is significantly degraded by aging, particularly in noisy 14 environments.","""The older brain just drops part of the speech signal, even if the ears captured it all just fine,"" said Simon.",False,0.5535213947,"The news article is talking about the reason for the finding, but not the finding itself","{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Since being able to see as well as hear someone speaking helps with speech processing, it\'s a good idea to look directly at older adults and make sure you have their attention before talking with them. ""The older brain just drops part of the speech signal, even if the ears captured it all just fine,"" said Simon. ""When someone can see you speaking, instead of only hearing you, their visual system can sometimes make up for that loss."""">""The older brain just drops part of the speech signal, even if the ears captured it all just fine,"" said Simon.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""ABSTRACT The ability to understand speech is significantly degraded by aging, particularly in noisy 14 environments. One way that older adults cope with this hearing difficulty is through the use of"">The ability to understand speech is significantly degraded by aging, particularly in noisy 14 environments.</span>'}"
52813692.0,Discussion,9.0,1.0,http://ct.moreover.com/?a=37198575794&p=1pl&v=1&x=tBzGdYpcDeHG75uKCdRr4Q,9.0,10.1038/s41598-018-32604-x,250,"Our results demonstrate that when colour is quantitatively measured rather than qualitatively described, and other potential factors are controlled for, the hypothesis that fruit colour is associated with seed dispersing mutualists is supported in these systems. We found clear differences in fruit coloration between species that rely solely on mammals for seed dispersal and those that rely, at least partially, on birds. Bird-and mixed-dispersed Horizontal bars indicate significant differences in reflectance between different dispersal categories.","Part of the problem is that many studies of fruit color assume we see color as other animals do, assigning fruits to a handful of color categories such as orange or yellow according to how humans perceive them. There are good reasons to doubt whether red to us looks the same way it does to, say, a lemur. Humans have three types of color-sensing cone cells in the eyes, each one sensitive to different wavelengths of light.","We found clear differences in fruit coloration between species that rely solely on mammals for seed dispersal and those that rely, at least partially, on birds.","There are good reasons to doubt whether red to us looks the same way it does to, say, a lemur.",False,0.5514395237,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Part of the problem is that many studies of fruit color assume we see color as other animals do, assigning fruits to a handful of color categories such as orange or yellow according to how humans perceive them. There are good reasons to doubt whether red to us looks the same way it does to, say, a lemur. Humans have three types of color-sensing cone cells in the eyes, each one sensitive to different wavelengths of light."">There are good reasons to doubt whether red to us looks the same way it does to, say, a lemur.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Our results demonstrate that when colour is quantitatively measured rather than qualitatively described, and other potential factors are controlled for, the hypothesis that fruit colour is associated with seed dispersing mutualists is supported in these systems. We found clear differences in fruit coloration between species that rely solely on mammals for seed dispersal and those that rely, at least partially, on birds. Bird-and mixed-dispersed Horizontal bars indicate significant differences in reflectance between different dispersal categories."">We found clear differences in fruit coloration between species that rely solely on mammals for seed dispersal and those that rely, at least partially, on birds.</span>'}"
,,,,,,,251,,,,,False,,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""nan"">nan</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""nan"">nan</span>'}"
